,Unnamed: 0,Budget,Clicks,Conversions,Revenue_Generated,ROI,Subscription_Tier,Subscription_Length,Discount_Level,Units_Sold,Bundle_Price,Customer_Satisfaction_Post_Refund,Common_Keywords,Conversion_Rate,Customer_Response,Revenue_per_Click,ROI_Score
9383,9383,16492.0,4453,50,66819.99,3.67,Premium,26,62,15,232.25,2,Stylish,0.01122586439155815,0,15.002242927705435,0.04119892231701841
9384,9384,31634.68,2640,933,73999.05,4.03,Basic,28,62,91,346.33,4,Affordable,0.35327527451722834,1,28.01932979931844,1.4236993563044302
9385,9385,44982.29,1160,586,5619.16,1.03,Basic,5,35,173,179.39,3,Affordable,0.5047372954349698,1,4.839931093884582,0.5198794142980189
9386,9386,19201.84,1243,126,19466.39,1.48,Premium,10,16,197,168.21,3,Innovative,0.10128617363344052,1,15.64822347266881,0.14990353697749195
9387,9387,2596.18,2440,541,12242.15,2.14,Premium,3,41,177,135.7,2,Stylish,0.22163047931175747,1,5.015219172470299,0.47428922572716103
9388,9388,33320.62,885,680,95430.74,1.64,Standard,5,15,70,364.84,4,Affordable,0.7674943566591422,1,107.70963882618511,1.2586907449209932
9389,9389,20025.53,2802,497,36177.57,1.87,Premium,31,61,108,396.91,3,Affordable,0.17731002497324294,1,12.906732072779166,0.3315697466999643
9390,9390,45469.32,971,925,26261.89,4.02,Standard,35,32,30,374.21,4,Durable,0.9516460905349794,1,27.01840534979424,3.8256172839506166
9391,9391,46256.57,4060,245,84899.81,4.84,Standard,18,53,68,232.04,2,Affordable,0.06032996798818025,1,20.90613395715341,0.2919970450627924
9392,9392,28229.33,3665,107,45465.72,1.56,Standard,32,47,94,346.71,4,Stylish,0.029187124931805784,0,12.401996726677577,0.04553191489361703
9393,9393,37702.83,4019,103,87719.06,1.31,Basic,33,58,45,273.09,1,Affordable,0.02562189054726368,0,21.820661691542288,0.03356467661691542
9394,9394,13956.64,2872,76,46284.93,1.54,Standard,24,12,194,276.8,1,Durable,0.026453184824225547,0,16.110313261399234,0.04073790462930734
9395,9395,21378.86,674,763,54939.21,0.65,Basic,19,45,21,290.44,3,Affordable,1.1303703703703705,0,81.39142222222222,0.7347407407407408
9396,9396,6919.66,4495,677,30688.47,4.24,Basic,12,19,139,351.27,2,Durable,0.1505782918149466,1,6.82572731316726,0.6384519572953736
9397,9397,43125.03,57,460,53494.91,2.03,Premium,4,45,168,481.79,4,Durable,7.931034482758621,1,922.3260344827587,16.099999999999998
9398,9398,24372.67,1520,800,57693.43,2.81,Premium,11,21,108,262.48,4,Affordable,0.5259697567389875,1,37.93124917817226,1.4779750164365548
9399,9399,17267.18,48,130,78986.97,1.99,Basic,31,46,48,411.89,4,Affordable,2.6530612244897958,1,1611.9789795918368,5.279591836734694
9400,9400,40006.28,2278,944,55758.27,2.29,Standard,12,53,64,117.0,4,Affordable,0.4142167617376042,1,24.466112329969285,0.9485563843791136
9401,9401,23312.59,2722,102,1792.95,1.84,Standard,29,19,97,131.55,1,Stylish,0.0374586852735953,0,0.6584465662871832,0.06892398090341535
9402,9402,12121.61,3376,530,9543.6,3.52,Basic,1,66,117,454.27,2,Innovative,0.15694403316553154,1,2.8260586319218244,0.552442996742671
9403,9403,20357.48,1682,367,12727.77,3.27,Standard,23,52,12,192.82,1,Innovative,0.21806298276886513,1,7.562549019607843,0.713065953654189
9404,9404,10924.74,245,527,2623.96,3.57,Premium,26,36,97,216.02,2,Affordable,2.1422764227642275,1,10.66650406504065,7.647926829268291
9405,9405,14766.17,2630,935,68824.17,4.12,Basic,20,68,121,315.06,1,Innovative,0.35537818320030407,1,26.158939566704674,1.4641581147852527
9406,9406,5173.19,909,932,90281.32,4.45,Basic,33,36,159,150.49,4,Innovative,1.024175824175824,1,99.21024175824176,4.5575824175824176
9407,9407,19410.93,4751,788,80612.65,3.36,Standard,29,25,123,67.09,1,Innovative,0.16582491582491582,1,16.963941498316498,0.5571717171717171
9408,9408,1905.63,3214,521,4209.73,4.22,Standard,33,32,37,81.33,2,Stylish,0.16205287713841368,1,1.3094027993779158,0.6838631415241057
9409,9409,14055.19,4242,150,44820.24,3.34,Premium,6,44,152,130.55,3,Affordable,0.03535234503888758,0,10.56333726137167,0.11807683242988451
9410,9410,19745.58,259,443,16850.65,4.58,Standard,35,20,146,96.52,4,Stylish,1.7038461538461538,1,64.81019230769232,7.803615384615385
9411,9411,19297.24,4690,473,13846.15,2.88,Standard,29,65,164,325.44,3,Stylish,0.1008313792368365,1,2.951641441057344,0.2903943722020891
9412,9412,31491.79,707,490,20187.64,2.26,Standard,1,26,199,148.94,1,Stylish,0.692090395480226,1,28.51361581920904,1.5641242937853106
9413,9413,25797.98,2183,325,50534.98,4.03,Standard,5,36,198,256.96,1,Affordable,0.1488095238095238,1,23.13872710622711,0.5997023809523809
9414,9414,47718.78,3197,235,70780.48,4.62,Standard,7,47,186,326.25,4,Stylish,0.07348342714196372,1,22.13273295809881,0.3394934333958724
9415,9415,38424.01,621,603,60302.33,4.71,Premium,33,36,16,465.61,4,Stylish,0.9694533762057878,1,96.94908360128618,4.56612540192926
9416,9416,17165.51,721,339,83760.32,1.95,Premium,24,49,34,238.21,1,Innovative,0.4695290858725762,1,116.01152354570638,0.9155817174515235
9417,9417,39219.91,4623,765,85623.86,2.22,Standard,15,52,27,104.26,2,Durable,0.16544117647058823,1,18.517270761245676,0.3672794117647059
9418,9418,40690.51,861,97,7919.35,2.88,Basic,24,17,82,257.06,2,Stylish,0.11252900232018562,1,9.18718097447796,0.3240835266821346
9419,9419,1279.51,3315,743,3315.14,2.3,Standard,8,18,12,396.0,1,Innovative,0.22406513872135103,1,0.9997406513872135,0.5153498190591074
9420,9420,11407.94,1621,280,10464.29,4.22,Standard,2,35,105,109.95,3,Innovative,0.17262638717632553,1,6.451473489519112,0.7284833538840937
9421,9421,37895.1,1182,154,6982.12,1.37,Basic,24,26,45,458.43,2,Durable,0.1301775147928994,1,5.902045646661032,0.1783431952662722
9422,9422,8392.96,1070,420,68920.73,2.64,Basic,14,29,106,305.31,1,Innovative,0.39215686274509803,1,64.35175536881418,1.035294117647059
9423,9423,31787.89,1066,994,75101.3,2.22,Premium,30,56,143,395.58,1,Innovative,0.9315838800374883,1,70.385473289597,2.0681162136832243
9424,9424,16562.37,1787,716,87555.58,3.41,Basic,7,67,11,256.62,4,Innovative,0.4004474272930649,1,48.9684451901566,1.3655257270693513
9425,9425,25312.37,156,512,57721.82,2.13,Basic,8,19,93,388.04,3,Durable,3.261146496815287,1,367.6549044585987,6.94624203821656
9426,9426,20914.51,1914,282,85396.4,1.71,Standard,29,63,34,169.05,4,Durable,0.1472584856396867,1,44.593420365535245,0.25181201044386425
9427,9427,1951.9,3559,135,28115.09,3.86,Standard,1,11,129,153.9,2,Affordable,0.037921348314606744,0,7.897497191011236,0.14637640449438202
9428,9428,48097.58,1602,915,58416.87,1.52,Premium,12,13,67,68.52,4,Innovative,0.570804741110418,1,36.442214597629444,0.8676232064878354
9429,9429,47800.52,647,567,53003.06,1.24,Basic,5,41,89,479.84,4,Innovative,0.875,1,81.79484567901234,1.085
9430,9430,3946.8,2196,997,56427.24,2.4,Basic,7,68,159,216.48,1,Innovative,0.4538006372325899,1,25.683768775603095,1.0891215293582157
9431,9431,14548.01,985,696,44382.49,3.49,Premium,17,18,109,465.95,2,Stylish,0.7058823529411765,1,45.01266734279918,2.463529411764706
9432,9432,16788.35,842,654,61604.88,2.5,Basic,9,20,73,153.81,3,Stylish,0.7758007117437722,1,73.07814946619217,1.9395017793594305
9433,9433,20291.59,248,303,60025.66,2.48,Standard,11,42,195,440.95,4,Durable,1.216867469879518,1,241.0669076305221,3.017831325301205
9434,9434,35778.91,1289,522,28657.1,3.19,Premium,35,58,188,308.5,2,Stylish,0.4046511627906977,1,22.214806201550388,1.2908372093023255
9435,9435,17649.44,4640,683,98722.55,4.57,Standard,32,46,28,182.69,2,Innovative,0.14716655893126482,1,21.27182719241543,0.6725511743158803
9436,9436,22989.7,2265,379,1559.19,0.89,Premium,19,61,123,284.0,2,Stylish,0.16725507502206532,0,0.6880803177405119,0.14885701676963814
9437,9437,4228.74,4289,690,25666.34,3.39,Basic,31,31,43,250.18,4,Stylish,0.16083916083916083,1,5.982829836829837,0.5452447552447552
9438,9438,34671.41,354,493,23274.08,0.78,Basic,9,16,166,327.62,3,Affordable,1.388732394366197,0,65.56078873239437,1.0832112676056338
9439,9439,28914.12,3723,937,17031.76,1.37,Standard,11,56,41,233.93,3,Affordable,0.2516111707841031,1,4.573512352309344,0.3447073039742213
9440,9440,22526.21,314,817,98341.55,4.64,Premium,9,21,107,211.62,3,Affordable,2.5936507936507938,1,312.1953968253968,12.034539682539682
9441,9441,19859.18,1049,250,2208.88,3.18,Standard,11,35,70,95.38,4,Innovative,0.23809523809523808,1,2.1036952380952383,0.7571428571428571
9442,9442,2259.63,4604,653,23362.46,3.97,Basic,30,33,117,266.8,1,Innovative,0.14180238870792616,1,5.073281216069489,0.5629554831704668
9443,9443,43081.1,3618,278,3005.7,3.08,Basic,28,60,81,315.78,1,Affordable,0.07681680022105554,1,0.8305332964907433,0.23659574468085107
9444,9444,29457.51,1083,563,67641.75,1.68,Premium,1,27,103,293.68,1,Innovative,0.5193726937269373,1,62.400138376383765,0.8725461254612547
9445,9445,19061.87,2849,30,60582.78,2.15,Premium,9,26,113,182.21,1,Innovative,0.010526315789473684,0,21.257115789473684,0.02263157894736842
9446,9446,31754.55,379,73,21714.72,1.17,Premium,1,31,85,167.68,1,Durable,0.19210526315789472,1,57.144000000000005,0.2247631578947368
9447,9447,40143.76,4182,738,25975.38,4.32,Standard,31,54,197,482.04,1,Stylish,0.17642840066937604,1,6.209748983982788,0.7621706908917045
9448,9448,10682.39,3150,880,61407.64,1.12,Premium,26,21,63,142.85,3,Stylish,0.27927642018406856,1,19.488302126309108,0.3127895906061568
9449,9449,8140.07,4253,67,41603.15,0.54,Basic,5,20,185,458.0,1,Durable,0.015749882463563705,0,9.779771979313587,0.008504936530324402
9450,9450,38488.74,1671,42,9457.64,0.73,Standard,3,35,129,232.32,4,Stylish,0.025119617224880382,0,5.656483253588516,0.01833732057416268
9451,9451,23904.87,2961,930,37537.21,1.29,Standard,13,68,131,234.31,1,Innovative,0.31397704253882514,1,12.672927076299796,0.4050303848750844
9452,9452,25179.24,4570,947,7483.91,4.48,Standard,3,31,165,383.65,2,Innovative,0.20717567271931744,1,1.6372588055130168,0.9281470137825423
9453,9453,22211.59,3848,316,90249.14,2.78,Basic,6,32,121,148.68,3,Affordable,0.08209924655754741,1,23.4474253052741,0.2282359054299818
9454,9454,15981.77,279,361,31706.34,2.87,Basic,4,15,25,307.76,1,Innovative,1.2892857142857144,1,113.23692857142858,3.7002500000000005
9455,9455,4575.11,462,751,79879.77,3.31,Basic,33,57,21,211.81,1,Affordable,1.6220302375809936,1,172.52650107991363,5.368920086393089
9456,9456,31769.23,2472,26,6311.6,2.04,Premium,1,50,159,472.83,2,Innovative,0.010513546300040437,0,2.5522038010513546,0.021447634452082493
9457,9457,20684.97,1139,476,75467.79,2.27,Basic,3,55,9,97.17,2,Affordable,0.41754385964912283,1,66.19981578947367,0.9478245614035088
9458,9458,3670.05,4391,635,39511.92,2.82,Standard,30,57,172,76.49,2,Affordable,0.14458105646630237,1,8.996338797814207,0.4077185792349727
9459,9459,19888.83,1178,860,47070.83,1.18,Basic,11,55,144,146.9,2,Durable,0.729431721798134,1,39.92436810856658,0.860729431721798
9460,9460,20314.11,4051,113,15200.1,0.65,Standard,21,31,148,326.73,4,Durable,0.02788746298124383,0,3.751258637709773,0.01812685093780849
9461,9461,31071.64,357,905,42553.38,0.71,Premium,19,10,78,133.91,4,Stylish,2.5279329608938546,0,118.86418994413407,1.7948324022346367
9462,9462,38648.43,492,325,91083.19,3.56,Basic,23,23,53,476.6,4,Durable,0.6592292089249493,1,184.75292089249493,2.3468559837728193
9463,9463,22253.28,4918,926,81645.28,1.4,Basic,7,27,60,184.42,4,Durable,0.18824964423663346,1,16.597942671274648,0.26354950193128684
9464,9464,38509.09,2644,841,89667.45,3.57,Basic,18,44,59,427.47,1,Affordable,0.31795841209829867,1,33.900737240075614,1.1351115311909261
9465,9465,6090.5,1291,549,9496.91,4.06,Standard,19,25,67,296.14,1,Affordable,0.42492260061919507,1,7.350549535603715,1.7251857585139319
9466,9466,19800.74,3654,59,55301.14,4.49,Basic,20,60,174,497.68,4,Affordable,0.016142270861833105,0,15.130270861833106,0.07247879616963064
9467,9467,29040.08,3294,453,94987.51,1.01,Basic,19,60,34,374.0,1,Affordable,0.13748103186646435,1,28.82777238239757,0.138855842185129
9468,9468,21959.8,1610,887,14421.04,3.14,Premium,11,56,46,95.07,4,Stylish,0.5505896958410925,1,8.951607697082558,1.7288516449410305
9469,9469,5523.01,1463,890,96038.42,4.43,Premium,30,21,109,141.94,3,Durable,0.6079234972677595,1,65.60001366120218,2.6931010928961743
9470,9470,25880.34,4832,77,97883.34,4.83,Standard,15,56,174,212.16,1,Affordable,0.015932133250569004,0,20.25312228429547,0.07695220360024829
9471,9471,47244.5,4659,829,81399.65,1.19,Standard,23,30,91,352.42,3,Affordable,0.1778969957081545,1,17.467736051502143,0.21169742489270385
9472,9472,26436.43,4986,16,57331.7,1.42,Basic,24,55,148,205.81,2,Durable,0.0032083416883898134,0,11.496230198516141,0.004555845197513535
9473,9473,44872.55,2161,724,38630.79,3.96,Premium,32,10,93,324.72,2,Durable,0.3348751156336725,1,17.868080481036078,1.3261054579093432
9474,9474,37834.17,2907,514,25153.38,3.35,Premium,10,43,193,219.04,3,Durable,0.1767537826685007,1,8.649718019257222,0.5921251719394773
9475,9475,37345.15,3461,855,67700.9,2.08,Standard,34,35,107,355.24,2,Affordable,0.24696707105719237,1,19.555430387059502,0.5136915077989601
9476,9476,46833.04,903,156,79765.34,2.29,Basic,9,14,105,141.67,1,Innovative,0.17256637168141592,1,88.23599557522124,0.39517699115044247
9477,9477,32889.07,3117,328,48508.61,3.75,Standard,16,26,78,57.57,4,Stylish,0.10519563822963438,1,15.557604233483001,0.3944836433611289
9478,9478,18626.27,2182,580,34313.25,1.87,Premium,28,38,10,110.3,4,Stylish,0.2656894182317911,1,15.718392120934494,0.4968392120934494
9479,9479,13579.63,3449,274,40785.33,4.56,Basic,13,30,67,350.8,4,Stylish,0.07942028985507246,1,11.821834782608697,0.3621565217391304
9480,9480,3381.29,3400,776,45019.04,2.94,Standard,26,57,167,377.81,4,Innovative,0.22816818582769774,1,13.237000882093502,0.6708144663334313
9481,9481,4777.18,1599,893,44087.8,4.55,Premium,11,14,68,63.91,2,Durable,0.558125,1,27.554875000000003,2.5394687499999997
9482,9482,47366.15,3332,693,49180.75,1.63,Premium,27,56,128,190.5,2,Affordable,0.2079207920792079,1,14.755700570057005,0.3389108910891089
9483,9483,9207.39,3394,872,97964.79,4.15,Standard,32,20,78,162.99,1,Durable,0.2568483063328424,1,28.85560824742268,1.065920471281296
9484,9484,20105.58,2022,542,65971.88,3.22,Standard,21,12,15,262.13,3,Stylish,0.2679189322787939,1,32.61091448344044,0.8626989619377163
9485,9485,33263.36,755,552,82652.68,2.95,Standard,23,59,20,352.13,2,Affordable,0.7301587301587301,1,109.32894179894178,2.153968253968254
9486,9486,24547.28,1351,193,17714.97,3.53,Standard,11,49,123,368.06,4,Innovative,0.14275147928994084,1,13.102788461538463,0.5039127218934911
9487,9487,35637.95,3414,138,3825.41,3.69,Premium,5,66,178,77.73,3,Durable,0.0404099560761347,0,1.1201786237188873,0.14911273792093704
9488,9488,37405.5,3143,693,94506.84,1.0,Standard,14,47,22,200.96,4,Affordable,0.22041984732824427,0,30.05942748091603,0.22041984732824427
9489,9489,19054.01,2840,659,3344.26,1.18,Basic,34,32,84,202.88,4,Innovative,0.23196057726152763,1,1.1771418514607532,0.2737134811686026
9490,9490,2605.49,3759,308,2725.06,3.5,Basic,28,57,185,259.57,4,Stylish,0.08191489361702127,1,0.72475,0.2867021276595744
9491,9491,47557.9,4663,375,99035.08,3.41,Premium,27,17,198,111.46,2,Innovative,0.08040308747855918,1,21.23393653516295,0.2741745283018868
9492,9492,16324.74,4324,284,85789.24,4.78,Premium,21,65,147,415.04,4,Affordable,0.06566473988439306,1,19.835662427745667,0.31387745664739886
9493,9493,39172.95,1415,602,69514.16,3.3,Standard,5,12,102,330.22,3,Stylish,0.4251412429378531,1,49.09192090395481,1.402966101694915
9494,9494,36902.4,4252,618,71385.9,2.87,Premium,31,67,175,170.21,4,Stylish,0.1453091935104632,1,16.784834234657886,0.41703738537502943
9495,9495,41227.04,1382,261,90234.6,4.7,Premium,7,58,58,330.06,4,Affordable,0.18872017353579176,1,65.24555314533623,0.8869848156182213
9496,9496,42712.26,4150,419,59997.3,3.81,Standard,27,18,41,231.75,4,Stylish,0.1009395326427367,1,14.45369790411949,0.38457961936882684
9497,9497,24181.71,713,298,38437.12,2.43,Basic,10,19,73,196.2,2,Affordable,0.4173669467787115,1,53.83350140056023,1.0142016806722691
9498,9498,42671.88,1139,611,64879.59,4.8,Premium,25,20,186,436.91,2,Stylish,0.5359649122807018,1,56.91192105263158,2.572631578947368
9499,9499,46307.53,389,308,9585.99,2.72,Premium,31,53,45,355.37,3,Durable,0.7897435897435897,1,24.579461538461537,2.1481025641025644
9500,9500,9478.87,2507,283,78706.48,3.19,Standard,10,56,54,181.03,1,Durable,0.11283891547049442,1,31.38216905901116,0.3599561403508772
9501,9501,46103.61,4960,202,93131.85,1.43,Premium,17,65,138,491.51,1,Innovative,0.04071759725861721,0,18.772797823019555,0.05822616407982261
9502,9502,5948.47,2046,687,83284.73,4.58,Standard,21,25,109,216.17,2,Affordable,0.3356130923302394,1,40.6862383976551,1.5371079628724964
9503,9503,5389.39,4256,262,70370.51,4.77,Premium,8,66,69,198.99,4,Durable,0.0615456894526662,1,16.530540286586795,0.29357293868921774
9504,9504,13993.0,1820,240,88546.57,2.31,Premium,21,35,183,126.6,3,Innovative,0.13179571663920922,1,48.6252443712246,0.3044481054365733
9505,9505,41636.31,177,754,74124.32,3.24,Standard,2,44,13,349.1,1,Durable,4.235955056179775,1,416.4287640449439,13.724494382022472
9506,9506,48152.31,2421,742,51211.39,1.23,Premium,29,31,153,423.86,3,Affordable,0.3063583815028902,1,21.14425681255161,0.37682080924855493
9507,9507,8710.15,285,106,27680.57,1.85,Standard,35,68,34,103.05,1,Durable,0.3706293706293706,1,96.78520979020979,0.6856643356643357
9508,9508,21225.83,4263,403,21692.97,3.68,Basic,21,21,147,90.69,4,Affordable,0.09451219512195122,1,5.087469512195122,0.3478048780487805
9509,9509,28259.68,2081,120,4831.83,1.18,Standard,15,66,70,188.35,3,Durable,0.05763688760806916,1,2.320763688760807,0.06801152737752161
9510,9510,44381.93,1421,613,19752.72,3.44,Premium,11,31,3,389.31,4,Stylish,0.4310829817158931,1,13.890801687763714,1.4829254571026722
9511,9511,1534.43,3972,595,85111.04,1.67,Standard,13,47,132,259.2,3,Affordable,0.1497608859803675,1,21.42236093632016,0.2501006795872137
9512,9512,23384.69,357,683,54466.49,4.76,Basic,31,63,96,91.36,2,Affordable,1.9078212290502794,1,152.14103351955308,9.08122905027933
9513,9513,11616.8,3327,133,13675.78,1.26,Premium,6,39,56,336.7,1,Durable,0.039963942307692304,0,4.10930889423077,0.050354567307692305
9514,9514,29481.34,1000,673,69147.64,4.94,Basic,2,26,56,403.8,2,Durable,0.6723276723276723,1,69.07856143856144,3.3212987012987014
9515,9515,1487.32,889,594,79024.73,3.59,Premium,34,25,7,442.33,3,Affordable,0.6674157303370787,1,88.79183146067415,2.396022471910112
9516,9516,990.3,287,672,94531.51,3.06,Basic,23,56,130,404.26,2,Affordable,2.3333333333333335,1,328.2344097222222,7.140000000000001
9517,9517,47297.46,3054,634,35529.47,2.35,Basic,22,23,127,162.8,2,Stylish,0.20752864157119477,1,11.6299410801964,0.48769230769230776
9518,9518,13034.62,4559,484,59363.75,3.24,Standard,22,38,56,423.91,1,Innovative,0.10614035087719298,1,13.018366228070175,0.34389473684210525
9519,9519,45502.24,913,240,81436.37,2.03,Standard,26,62,29,313.7,2,Affordable,0.26258205689277897,1,89.09887308533916,0.5330415754923412
9520,9520,35257.88,739,735,72781.13,1.59,Standard,24,37,128,384.59,2,Affordable,0.9932432432432432,1,98.35287837837838,1.5792567567567568
9521,9521,30982.43,3083,256,15590.15,4.77,Premium,22,63,92,240.52,4,Stylish,0.08300907911802853,1,5.055171854734112,0.39595330739299606
9522,9522,10785.39,653,280,91720.44,2.94,Basic,34,67,194,306.37,4,Affordable,0.42813455657492355,1,140.24532110091744,1.2587155963302752
9523,9523,24041.92,3674,995,38469.13,4.95,Standard,23,63,130,382.24,3,Stylish,0.2707482993197279,1,10.467790476190476,1.340204081632653
9524,9524,36038.44,2416,137,99995.06,3.71,Basic,11,19,53,152.66,2,Affordable,0.05668183698800165,1,41.37155978485726,0.21028961522548612
9525,9525,7319.93,2458,965,85028.92,4.06,Basic,21,20,119,489.26,2,Affordable,0.39243594957299716,1,34.57865799105327,1.5932899552663684
9526,9526,19977.71,3226,768,13948.21,4.79,Premium,26,11,124,459.51,2,Innovative,0.237991942981097,1,4.322345832042144,1.1399814068794547
